"number","created_by","created_at","state","closed_by","closed_at"
"72","mrocklin","2015-03-13 02:02:57","open","",""
"71","cowlicks","2015-03-12 22:14:35","closed","cowlicks","2015-04-27 15:47:54"
"70","jakirkham","2015-03-12 12:28:27","closed","mrocklin","2015-03-16 15:22:51"
"69","mrocklin","2015-03-11 20:55:26","closed","mrocklin","2015-03-11 21:31:46"
"68","cowlicks","2015-03-11 18:28:15","closed","mrocklin","2015-03-11 19:03:03"
"67","jakirkham","2015-03-11 16:31:41","closed","mrocklin","2015-03-27 03:48:04"
"66","jakirkham","2015-03-11 02:27:37","closed","mrocklin","2015-03-11 03:31:34"
"65","mrocklin","2015-03-11 02:21:01","closed","mrocklin","2015-04-03 14:52:26"
"64","mrocklin","2015-03-11 02:18:34","closed","mrocklin","2015-03-24 23:32:14"
"63","mrocklin","2015-03-11 02:15:28","closed","mrocklin","2015-04-17 18:41:12"
"62","cowlicks","2015-03-10 17:23:00","closed","mrocklin","2015-03-27 03:47:46"
"61","mrocklin","2015-03-09 07:07:32","closed","mrocklin","2015-03-09 15:17:25"
"60","PeterDSteinberg","2015-03-05 22:26:18","closed","mrocklin","2015-04-01 15:05:17"
"59","mrocklin","2015-03-01 02:25:19","closed","mrocklin","2015-03-19 19:32:54"
"58","mrocklin","2015-02-27 19:07:31","closed","mrocklin","2015-04-17 18:40:38"
"57","mrocklin","2015-02-27 18:51:09","closed","mrocklin","2015-02-27 19:11:31"
"56","cpcloud","2015-02-27 16:18:08","closed","cpcloud","2015-02-27 16:19:53"
"55","shoyer","2015-02-27 07:32:38","closed","mrocklin","2015-02-27 15:14:44"
"54","jakirkham","2015-02-26 22:32:31","closed","mrocklin","2015-03-11 03:31:34"
"53","mrocklin","2015-02-26 20:29:07","closed","mrocklin","2015-02-27 17:31:57"
"52","mrocklin","2015-02-26 08:25:34","closed","mrocklin","2015-03-11 01:53:45"
"51","mrocklin","2015-02-25 19:17:30","closed","mrocklin","2015-02-27 17:31:57"
"50","mrocklin","2015-02-24 17:12:34","closed","mrocklin","2015-02-24 19:26:05"
"49","jakirkham","2015-02-24 13:11:23","closed","mrocklin","2015-02-24 19:26:05"
"48","jakirkham","2015-02-24 05:46:20","closed","mrocklin","2015-02-24 16:57:19"
"47","jakirkham","2015-02-23 22:22:18","closed","mrocklin","2015-06-08 10:24:31"
"46","shoyer","2015-02-23 00:49:00","closed","mrocklin","2015-02-25 20:29:54"
"45","mrocklin","2015-02-22 22:30:03","closed","mrocklin","2015-02-24 17:41:52"
"44","mrocklin","2015-02-22 03:38:00","closed","mrocklin","2015-02-22 22:00:12"
"43","Carreau","2015-02-21 22:11:20","closed","mrocklin","2015-04-03 22:59:23"
"42","mrocklin","2015-02-21 21:47:37","closed","mrocklin","2015-02-22 16:03:36"
"41","mrocklin","2015-02-21 20:41:42","closed","mrocklin","2015-02-21 21:00:15"
"40","mfenner1","2015-02-21 15:45:41","closed","mrocklin","2015-02-21 16:02:48"
"39","marianotepper","2015-02-18 23:26:53","closed","mrocklin","2015-02-20 15:08:50"
"38","mrocklin","2015-02-17 22:52:51","closed","mrocklin","2015-02-17 23:05:09"
"37","mrocklin","2015-02-17 01:01:15","closed","mrocklin","2015-04-03 00:39:08"
"36","mrocklin","2015-02-17 00:03:43","closed","mrocklin","2015-02-27 19:11:54"
"35","marianotepper","2015-02-14 03:03:38","closed","mrocklin","2015-02-14 06:23:03"
"34","mrocklin","2015-02-13 22:52:23","closed","mrocklin","2015-02-14 00:24:13"
"33","mrocklin","2015-02-12 21:27:17","closed","mrocklin","2015-02-12 21:40:22"
"32","mrocklin","2015-02-09 03:30:03","closed","mrocklin","2015-02-09 19:49:27"
"31","mrocklin","2015-02-07 23:35:36","closed","mrocklin","2015-02-08 00:44:06"
"30","mrocklin","2015-02-05 04:55:16","closed","mrocklin","2015-02-05 21:57:08"
"29","eriknw","2015-02-04 04:35:12","closed","eriknw","2015-02-04 23:31:10"
"28","mrocklin","2015-02-03 18:08:33","closed","mrocklin","2015-02-05 21:57:08"
"27","eriknw","2015-02-03 04:53:30","closed","eriknw","2015-02-03 05:36:57"
"26","mrocklin","2015-02-03 03:04:06","closed","mrocklin","2015-02-04 00:35:01"
"25","mrocklin","2015-02-03 02:17:01","closed","mrocklin","2015-02-03 02:47:57"
"24","mrocklin","2015-02-02 20:02:21","closed","mrocklin","2015-02-02 23:10:09"
"23","mrocklin","2015-02-01 20:59:44","closed","mrocklin","2015-02-13 15:38:09"
"22","mrocklin","2015-02-01 20:56:53","closed","mrocklin","2015-02-05 23:15:33"
"21","eriknw","2015-02-01 18:47:15","closed","mrocklin","2015-02-02 21:41:10"
"20","eriknw","2015-01-31 20:55:06","closed","mrocklin","2015-02-01 16:44:47"
"19","mrocklin","2015-01-31 05:32:30","closed","mrocklin","2015-02-01 16:54:10"
"18","mrocklin","2015-01-31 05:29:16","closed","mrocklin","2015-02-01 17:07:16"
"17","mrocklin","2015-01-31 02:29:09","closed","mrocklin","2015-02-01 16:48:18"
"16","mrocklin","2015-01-30 23:51:29","closed","mrocklin","2015-02-01 17:01:58"
"15","mrocklin","2015-01-30 23:48:06","closed","mrocklin","2015-01-31 02:41:41"
"14","mrocklin","2015-01-28 23:38:08","closed","mrocklin","2015-01-29 00:37:28"
"13","mrocklin","2015-01-28 21:09:59","closed","mrocklin","2015-01-28 21:11:57"
"12","eriknw","2015-01-21 06:18:17","closed","mrocklin","2015-02-01 17:03:12"
"11","mrocklin","2015-01-20 20:38:49","closed","mrocklin","2015-01-28 21:04:26"
"10","eriknw","2015-01-19 15:16:57","closed","mrocklin","2015-01-19 17:23:25"
"9","mrocklin","2015-01-16 22:21:35","closed","mrocklin","2015-01-28 21:04:43"
"8","mrocklin","2015-01-14 16:35:51","closed","mrocklin","2015-01-14 18:22:34"
"7","nevermindewe","2015-01-14 16:13:18","closed","mrocklin","2015-02-13 15:37:50"
"6","nevermindewe","2015-01-13 17:23:22","closed","mrocklin","2015-01-13 17:33:52"
"5","mrocklin","2015-01-09 16:55:13","closed","mrocklin","2015-02-01 17:04:19"
"4","mrocklin","2015-01-09 16:49:24","closed","mrocklin","2015-01-13 18:13:49"
"3","mrocklin","2015-01-09 16:43:07","closed","mrocklin","2015-01-14 18:13:40"
"2","mrocklin","2015-01-09 16:38:07","closed","eriknw","2015-01-21 00:27:44"
"1","mrocklin","2015-01-09 16:31:29","closed","mrocklin","2015-02-01 21:00:17"
